utt subset label predict
CON_E_0012961.wav eval spoof spoof
CON_E_0012962.wav eval spoof spoof
CON_E_0012963.wav eval spoof bonafide
CON_E_0012964.wav eval spoof bonafide
CON_E_0012965.wav eval spoof bonafide
CON_E_0012966.wav eval spoof spoof
CON_E_0012967.wav eval spoof bonafide
CON_E_0012968.wav eval spoof spoof
CON_E_0012969.wav eval spoof spoof
CON_E_0012970.wav eval spoof bonafide
CON_E_0012971.wav eval spoof bonafide
CON_E_0012972.wav eval spoof bonafide
CON_E_0012973.wav eval spoof bonafide
CON_E_0012974.wav eval spoof bonafide
CON_E_0012975.wav eval spoof spoof
CON_E_0012976.wav eval spoof bonafide
CON_E_0012977.wav eval spoof spoof
CON_E_0012978.wav eval spoof spoof
CON_E_0012979.wav eval spoof bonafide
CON_E_0012980.wav eval spoof spoof
CON_E_0012981.wav eval spoof spoof
CON_E_0012982.wav eval spoof spoof
CON_E_0012983.wav eval spoof bonafide
CON_E_0012984.wav eval spoof bonafide
CON_E_0012985.wav eval spoof bonafide
CON_E_0012986.wav eval spoof bonafide
CON_E_0012987.wav eval spoof bonafide
CON_E_0012988.wav eval spoof bonafide
CON_E_0012989.wav eval spoof spoof
CON_E_0012990.wav eval spoof bonafide
CON_E_0012991.wav eval spoof spoof
CON_E_0012992.wav eval spoof bonafide
CON_E_0012993.wav eval spoof bonafide
CON_E_0012994.wav eval bonafide bonafide
CON_E_0012995.wav eval spoof bonafide
CON_E_0012996.wav eval spoof bonafide
CON_E_0012997.wav eval spoof bonafide
CON_E_0012999.wav eval spoof bonafide
CON_E_0013000.wav eval spoof bonafide
CON_E_0013001.wav eval spoof spoof
CON_E_0013002.wav eval spoof bonafide
CON_E_0013003.wav eval spoof spoof
CON_E_0013004.wav eval spoof bonafide
CON_E_0013005.wav eval spoof spoof
CON_E_0013006.wav eval spoof bonafide
CON_E_0013007.wav eval spoof spoof
CON_E_0013008.wav eval spoof bonafide
CON_E_0013009.wav eval spoof bonafide
CON_E_0013010.wav eval spoof spoof
CON_E_0013011.wav eval spoof bonafide
CON_E_0013012.wav eval spoof bonafide
CON_E_0013013.wav eval spoof spoof
CON_E_0013014.wav eval spoof spoof
CON_E_0013015.wav eval spoof bonafide
CON_E_0013016.wav eval spoof spoof
CON_E_0013017.wav eval spoof spoof
CON_E_0013018.wav eval spoof spoof
CON_E_0013019.wav eval spoof bonafide
CON_E_0013020.wav eval spoof bonafide
CON_E_0013021.wav eval spoof spoof
CON_E_0013023.wav eval bonafide bonafide
CON_E_0013024.wav eval spoof bonafide
CON_E_0013025.wav eval spoof bonafide
CON_E_0013026.wav eval spoof bonafide
CON_E_0013027.wav eval spoof bonafide
CON_E_0013028.wav eval spoof bonafide
CON_E_0013029.wav eval spoof spoof
CON_E_0013031.wav eval spoof bonafide
CON_E_0013032.wav eval spoof bonafide
CON_E_0013034.wav eval spoof bonafide
CON_E_0013035.wav eval spoof bonafide
CON_E_0013036.wav eval spoof bonafide
CON_E_0013037.wav eval spoof bonafide
CON_E_0013039.wav eval spoof bonafide
CON_E_0013040.wav eval spoof bonafide
CON_E_0013041.wav eval spoof bonafide
CON_E_0013042.wav eval spoof bonafide
CON_E_0013043.wav eval spoof bonafide
CON_E_0013044.wav eval spoof bonafide
CON_E_0013045.wav eval spoof bonafide
CON_E_0013046.wav eval spoof spoof
CON_E_0013047.wav eval bonafide bonafide
CON_E_0013048.wav eval spoof bonafide
CON_E_0013051.wav eval spoof bonafide
CON_E_0013052.wav eval spoof bonafide
CON_E_0013053.wav eval spoof bonafide
CON_E_0013054.wav eval spoof spoof
CON_E_0013055.wav eval spoof bonafide
CON_E_0013056.wav eval spoof bonafide
CON_E_0013057.wav eval spoof bonafide
CON_E_0013058.wav eval spoof spoof
CON_E_0013060.wav eval spoof bonafide
CON_E_0013061.wav eval spoof bonafide
CON_E_0013062.wav eval spoof bonafide
CON_E_0013063.wav eval spoof bonafide
CON_E_0013064.wav eval spoof spoof
CON_E_0013065.wav eval spoof bonafide
CON_E_0013066.wav eval spoof bonafide
CON_E_0013067.wav eval spoof bonafide
CON_E_0013068.wav eval spoof bonafide
CON_E_0013069.wav eval spoof bonafide
CON_E_0013070.wav eval spoof spoof
CON_E_0013071.wav eval spoof bonafide
CON_E_0013072.wav eval spoof spoof
CON_E_0013073.wav eval spoof bonafide
CON_E_0013074.wav eval spoof bonafide
CON_E_0013075.wav eval spoof bonafide
CON_E_0013076.wav eval spoof bonafide
CON_E_0013077.wav eval spoof spoof
CON_E_0013078.wav eval spoof bonafide
CON_E_0013079.wav eval spoof bonafide
CON_E_0013080.wav eval spoof spoof
CON_E_0013081.wav eval spoof bonafide
CON_E_0013082.wav eval spoof bonafide
CON_E_0013083.wav eval spoof spoof
CON_E_0013085.wav eval spoof bonafide
CON_E_0013086.wav eval spoof spoof
CON_E_0013087.wav eval spoof bonafide
CON_E_0013089.wav eval spoof spoof
CON_E_0013090.wav eval spoof spoof
CON_E_0013091.wav eval spoof spoof
CON_E_0013092.wav eval spoof spoof
CON_E_0013093.wav eval spoof spoof
CON_E_0013094.wav eval spoof bonafide
CON_E_0013095.wav eval spoof bonafide
CON_E_0013096.wav eval spoof bonafide
CON_E_0013097.wav eval spoof bonafide
CON_E_0013098.wav eval spoof bonafide
CON_E_0013099.wav eval spoof spoof
CON_E_0013100.wav eval spoof bonafide
CON_E_0013101.wav eval spoof spoof
CON_E_0013102.wav eval spoof bonafide
CON_E_0013103.wav eval spoof bonafide
CON_E_0013104.wav eval spoof spoof
CON_E_0013105.wav eval spoof bonafide
CON_E_0013106.wav eval spoof bonafide
CON_E_0013107.wav eval spoof bonafide
CON_E_0013108.wav eval spoof spoof
CON_E_0013109.wav eval spoof bonafide
CON_E_0013110.wav eval spoof bonafide
CON_E_0013111.wav eval spoof spoof
CON_E_0013112.wav eval bonafide bonafide
CON_E_0013113.wav eval spoof spoof
CON_E_0013114.wav eval spoof spoof
CON_E_0013115.wav eval spoof spoof
CON_E_0013116.wav eval spoof bonafide
CON_E_0013117.wav eval spoof bonafide
CON_E_0013118.wav eval spoof bonafide
CON_E_0013119.wav eval spoof bonafide
CON_E_0013120.wav eval spoof bonafide
CON_E_0013121.wav eval spoof bonafide
CON_E_0013122.wav eval spoof bonafide
CON_E_0013123.wav eval spoof bonafide
CON_E_0013124.wav eval spoof bonafide
CON_E_0013125.wav eval spoof bonafide
CON_E_0013126.wav eval spoof spoof
CON_E_0013127.wav eval bonafide bonafide
CON_E_0013128.wav eval spoof bonafide
CON_E_0013129.wav eval spoof spoof
CON_E_0013130.wav eval spoof bonafide
CON_E_0013131.wav eval spoof bonafide
CON_E_0013132.wav eval spoof bonafide
CON_E_0013133.wav eval spoof bonafide
CON_E_0013134.wav eval spoof bonafide
CON_E_0013135.wav eval spoof spoof
CON_E_0013136.wav eval spoof bonafide
CON_E_0013137.wav eval spoof spoof
CON_E_0013138.wav eval spoof bonafide
CON_E_0013139.wav eval spoof bonafide
CON_E_0013140.wav eval spoof bonafide
CON_E_0013141.wav eval spoof bonafide
CON_E_0013142.wav eval spoof bonafide
CON_E_0013143.wav eval spoof spoof
CON_E_0013144.wav eval spoof spoof
CON_E_0013145.wav eval spoof spoof
CON_E_0013146.wav eval spoof bonafide
CON_E_0013147.wav eval spoof bonafide
CON_E_0013148.wav eval spoof spoof
CON_E_0013149.wav eval spoof bonafide
CON_E_0013150.wav eval spoof bonafide
CON_E_0013151.wav eval spoof bonafide
CON_E_0013152.wav eval spoof bonafide
CON_E_0013153.wav eval spoof spoof
CON_E_0013154.wav eval spoof spoof
CON_E_0013155.wav eval spoof spoof
CON_E_0013156.wav eval spoof bonafide
CON_E_0013157.wav eval spoof bonafide
CON_E_0013158.wav eval spoof bonafide
CON_E_0013159.wav eval spoof bonafide
CON_E_0013161.wav eval spoof spoof
CON_E_0013162.wav eval spoof bonafide
CON_E_0013163.wav eval spoof bonafide
CON_E_0013164.wav eval spoof spoof
CON_E_0013165.wav eval spoof bonafide
CON_E_0013166.wav eval spoof bonafide
CON_E_0013167.wav eval spoof bonafide
CON_E_0013168.wav eval spoof spoof
CON_E_0013169.wav eval spoof bonafide
CON_E_0013170.wav eval spoof bonafide
CON_E_0013171.wav eval spoof spoof
CON_E_0013172.wav eval spoof spoof
CON_E_0013173.wav eval spoof bonafide
CON_E_0013174.wav eval spoof bonafide
CON_E_0013175.wav eval spoof spoof
CON_E_0013176.wav eval spoof spoof
CON_E_0013177.wav eval spoof bonafide
CON_E_0013178.wav eval spoof bonafide
CON_E_0013179.wav eval spoof bonafide
CON_E_0013180.wav eval spoof spoof
CON_E_0013181.wav eval spoof spoof
CON_E_0013182.wav eval spoof spoof
CON_E_0013183.wav eval spoof spoof
CON_E_0013184.wav eval spoof bonafide
CON_E_0013185.wav eval spoof spoof
CON_E_0013186.wav eval spoof bonafide
CON_E_0013187.wav eval spoof bonafide
CON_E_0013188.wav eval spoof bonafide
CON_E_0013189.wav eval spoof bonafide
CON_E_0013191.wav eval spoof bonafide
CON_E_0013192.wav eval spoof bonafide
CON_E_0013193.wav eval spoof spoof
CON_E_0013194.wav eval spoof spoof
CON_E_0013195.wav eval spoof bonafide
CON_E_0013196.wav eval spoof bonafide
CON_E_0013197.wav eval spoof spoof
CON_E_0013198.wav eval spoof spoof
CON_E_0013199.wav eval spoof spoof
CON_E_0013200.wav eval spoof bonafide
CON_E_0013201.wav eval spoof bonafide
CON_E_0013202.wav eval spoof bonafide
CON_E_0013203.wav eval spoof bonafide
CON_E_0013204.wav eval spoof bonafide
CON_E_0013205.wav eval spoof bonafide
CON_E_0013206.wav eval spoof bonafide
CON_E_0013207.wav eval spoof bonafide
CON_E_0013208.wav eval spoof bonafide
CON_E_0013209.wav eval spoof bonafide
CON_E_0013210.wav eval spoof bonafide
CON_E_0013211.wav eval spoof spoof
CON_E_0013212.wav eval bonafide bonafide
CON_E_0013213.wav eval spoof bonafide
CON_E_0013214.wav eval spoof spoof
CON_E_0013215.wav eval spoof spoof
CON_E_0013216.wav eval spoof bonafide
CON_E_0013217.wav eval spoof bonafide
CON_E_0013218.wav eval spoof bonafide
CON_E_0013219.wav eval spoof bonafide
CON_E_0013220.wav eval spoof spoof
CON_E_0013221.wav eval spoof bonafide
CON_E_0013222.wav eval spoof bonafide
CON_E_0013223.wav eval bonafide bonafide
CON_E_0013224.wav eval spoof bonafide
CON_E_0013225.wav eval spoof spoof
CON_E_0013226.wav eval spoof bonafide
CON_E_0013227.wav eval spoof bonafide
CON_E_0013228.wav eval spoof bonafide
CON_E_0013229.wav eval spoof spoof
CON_E_0013230.wav eval spoof spoof
CON_E_0013231.wav eval spoof spoof
CON_E_0013232.wav eval spoof bonafide
CON_E_0013233.wav eval spoof bonafide
CON_E_0013234.wav eval spoof bonafide
CON_E_0013235.wav eval spoof bonafide
CON_E_0013236.wav eval spoof spoof
CON_E_0013237.wav eval spoof spoof
CON_E_0013238.wav eval spoof bonafide
CON_E_0013239.wav eval spoof spoof
CON_E_0013240.wav eval spoof spoof
CON_E_0013241.wav eval bonafide bonafide
CON_E_0013242.wav eval spoof bonafide
CON_E_0013243.wav eval spoof spoof
CON_E_0013244.wav eval spoof bonafide
CON_E_0013245.wav eval spoof bonafide
CON_E_0013246.wav eval spoof spoof
CON_E_0013247.wav eval spoof bonafide
CON_E_0013248.wav eval spoof spoof
CON_E_0013249.wav eval spoof spoof
CON_E_0013250.wav eval spoof bonafide
CON_E_0013251.wav eval spoof bonafide
CON_E_0013252.wav eval spoof bonafide
CON_E_0013253.wav eval spoof bonafide
CON_E_0013254.wav eval spoof bonafide
CON_E_0013255.wav eval spoof bonafide
CON_E_0013256.wav eval spoof bonafide
CON_E_0013257.wav eval spoof bonafide
CON_E_0013258.wav eval spoof bonafide
CON_E_0013259.wav eval spoof bonafide
CON_E_0013260.wav eval spoof bonafide
CON_E_0013261.wav eval bonafide bonafide
CON_E_0013262.wav eval spoof bonafide
CON_E_0013263.wav eval spoof bonafide
CON_E_0013264.wav eval spoof bonafide
CON_E_0013266.wav eval spoof bonafide
CON_E_0013268.wav eval spoof bonafide
CON_E_0013269.wav eval bonafide bonafide
CON_E_0013270.wav eval spoof spoof
CON_E_0013271.wav eval spoof bonafide
CON_E_0013272.wav eval spoof bonafide
CON_E_0013273.wav eval spoof bonafide
CON_E_0013274.wav eval spoof spoof
CON_E_0013275.wav eval spoof bonafide
CON_E_0013276.wav eval spoof spoof
CON_E_0013277.wav eval spoof spoof
CON_E_0013278.wav eval spoof bonafide
CON_E_0013279.wav eval spoof bonafide
CON_E_0013280.wav eval spoof spoof
CON_E_0013281.wav eval spoof bonafide
CON_E_0013282.wav eval bonafide bonafide
CON_E_0013283.wav eval spoof bonafide
CON_E_0013284.wav eval spoof bonafide
CON_E_0013285.wav eval spoof spoof
CON_E_0013286.wav eval spoof spoof
CON_E_0013287.wav eval spoof spoof
CON_E_0013288.wav eval bonafide bonafide
CON_E_0013289.wav eval bonafide bonafide
CON_E_0013290.wav eval spoof spoof
CON_E_0013291.wav eval spoof bonafide
CON_E_0013292.wav eval spoof bonafide
CON_E_0013293.wav eval spoof bonafide
CON_E_0013294.wav eval spoof spoof
CON_E_0013295.wav eval spoof bonafide
CON_E_0013296.wav eval spoof spoof
CON_E_0013297.wav eval spoof spoof
CON_E_0013298.wav eval spoof bonafide
CON_E_0013299.wav eval spoof spoof
CON_E_0013300.wav eval spoof spoof
CON_E_0013301.wav eval spoof spoof
CON_E_0013302.wav eval spoof bonafide
CON_E_0013303.wav eval spoof bonafide
CON_E_0013304.wav eval spoof bonafide
CON_E_0013305.wav eval spoof bonafide
CON_E_0013306.wav eval spoof bonafide
CON_E_0013307.wav eval spoof bonafide
CON_E_0013308.wav eval spoof bonafide
CON_E_0013309.wav eval spoof spoof
CON_E_0013310.wav eval spoof bonafide
CON_E_0013311.wav eval bonafide bonafide
CON_E_0013312.wav eval spoof bonafide
CON_E_0013313.wav eval spoof bonafide
CON_E_0013314.wav eval spoof bonafide
CON_E_0013315.wav eval bonafide bonafide
CON_E_0013316.wav eval spoof bonafide
CON_E_0013317.wav eval spoof bonafide
CON_E_0013318.wav eval spoof bonafide
CON_E_0013319.wav eval spoof spoof
CON_E_0013320.wav eval spoof bonafide
CON_E_0013321.wav eval spoof bonafide
CON_E_0013322.wav eval spoof bonafide
CON_E_0013323.wav eval spoof bonafide
CON_E_0013324.wav eval spoof bonafide
CON_E_0013325.wav eval spoof bonafide
CON_E_0013326.wav eval spoof bonafide
CON_E_0013327.wav eval spoof bonafide
CON_E_0013328.wav eval spoof spoof
CON_E_0013329.wav eval spoof bonafide
CON_E_0013330.wav eval spoof bonafide
CON_E_0013331.wav eval spoof bonafide
CON_E_0013332.wav eval spoof spoof
CON_E_0013333.wav eval spoof spoof
CON_E_0013334.wav eval spoof bonafide
CON_E_0013335.wav eval spoof bonafide
CON_E_0013336.wav eval spoof spoof
CON_E_0013337.wav eval spoof bonafide
CON_E_0013338.wav eval bonafide bonafide
CON_E_0013339.wav eval spoof bonafide
CON_E_0013340.wav eval spoof spoof
CON_E_0013341.wav eval spoof bonafide
CON_E_0013342.wav eval spoof bonafide
CON_E_0013343.wav eval spoof bonafide
CON_E_0013344.wav eval spoof bonafide
CON_E_0013345.wav eval spoof bonafide
CON_E_0013347.wav eval spoof bonafide
CON_E_0013348.wav eval spoof bonafide
CON_E_0013349.wav eval spoof bonafide
CON_E_0013351.wav eval spoof bonafide
CON_E_0013352.wav eval spoof bonafide
CON_E_0013353.wav eval spoof bonafide
CON_E_0013354.wav eval spoof bonafide
CON_E_0013355.wav eval spoof spoof
CON_E_0013356.wav eval spoof bonafide
CON_E_0013357.wav eval spoof bonafide
CON_E_0013358.wav eval spoof bonafide
CON_E_0013359.wav eval spoof bonafide
CON_E_0013360.wav eval spoof spoof
CON_E_0013361.wav eval spoof spoof
CON_E_0013362.wav eval spoof spoof
CON_E_0013364.wav eval spoof spoof
CON_E_0013365.wav eval spoof spoof
CON_E_0013366.wav eval spoof bonafide
CON_E_0013367.wav eval spoof bonafide
CON_E_0013368.wav eval spoof spoof
CON_E_0013369.wav eval spoof bonafide
CON_E_0013370.wav eval spoof spoof
CON_E_0013371.wav eval spoof bonafide
CON_E_0013372.wav eval bonafide bonafide
CON_E_0013373.wav eval spoof bonafide
CON_E_0013374.wav eval spoof bonafide
CON_E_0013375.wav eval spoof bonafide
CON_E_0013376.wav eval spoof spoof
CON_E_0013377.wav eval spoof bonafide
CON_E_0013378.wav eval spoof spoof
CON_E_0013379.wav eval spoof spoof
CON_E_0013380.wav eval spoof bonafide
CON_E_0013381.wav eval spoof spoof
CON_E_0013382.wav eval spoof bonafide
CON_E_0013383.wav eval spoof bonafide
CON_E_0013384.wav eval spoof spoof
CON_E_0013385.wav eval spoof bonafide
CON_E_0013386.wav eval spoof bonafide
CON_E_0013387.wav eval spoof bonafide
CON_E_0013388.wav eval bonafide bonafide
CON_E_0013389.wav eval spoof bonafide
CON_E_0013390.wav eval spoof bonafide
CON_E_0013391.wav eval spoof bonafide
CON_E_0013392.wav eval spoof spoof
CON_E_0013393.wav eval spoof bonafide
CON_E_0013394.wav eval spoof bonafide
CON_E_0013395.wav eval spoof bonafide
CON_E_0013396.wav eval spoof spoof
CON_E_0013397.wav eval bonafide bonafide
CON_E_0013398.wav eval spoof bonafide
CON_E_0013399.wav eval spoof spoof
CON_E_0013400.wav eval spoof bonafide
CON_E_0013401.wav eval spoof spoof
CON_E_0013402.wav eval spoof spoof
CON_E_0013403.wav eval spoof spoof
CON_E_0013404.wav eval spoof bonafide
CON_E_0013405.wav eval spoof bonafide
CON_E_0013406.wav eval spoof spoof
CON_E_0013407.wav eval spoof bonafide
CON_E_0013408.wav eval spoof spoof
CON_E_0013409.wav eval spoof bonafide
CON_E_0013410.wav eval spoof bonafide
CON_E_0013411.wav eval spoof spoof
CON_E_0013412.wav eval spoof bonafide
CON_E_0013413.wav eval spoof bonafide
CON_E_0013414.wav eval spoof bonafide
CON_E_0013415.wav eval spoof bonafide
CON_E_0013416.wav eval bonafide bonafide
CON_E_0013417.wav eval spoof bonafide
CON_E_0013418.wav eval spoof spoof
CON_E_0013419.wav eval spoof bonafide
CON_E_0013420.wav eval spoof bonafide
CON_E_0013421.wav eval spoof spoof
CON_E_0013422.wav eval spoof bonafide
CON_E_0013423.wav eval spoof spoof
CON_E_0013424.wav eval bonafide bonafide
CON_E_0013425.wav eval spoof bonafide
CON_E_0013426.wav eval spoof bonafide
CON_E_0013427.wav eval spoof bonafide
CON_E_0013428.wav eval spoof bonafide
CON_E_0013429.wav eval spoof bonafide
CON_E_0013430.wav eval spoof bonafide
CON_E_0013431.wav eval spoof spoof
CON_E_0013432.wav eval spoof bonafide
CON_E_0013433.wav eval spoof spoof
CON_E_0013434.wav eval spoof bonafide
CON_E_0013435.wav eval spoof bonafide
CON_E_0013436.wav eval spoof bonafide
CON_E_0013437.wav eval spoof spoof
CON_E_0013439.wav eval spoof bonafide
CON_E_0013440.wav eval spoof bonafide
CON_E_0013441.wav eval spoof bonafide
CON_E_0013442.wav eval spoof bonafide
CON_E_0013443.wav eval spoof bonafide
CON_E_0013444.wav eval spoof spoof
CON_E_0013445.wav eval spoof spoof
CON_E_0013446.wav eval spoof bonafide
CON_E_0013447.wav eval spoof spoof
CON_E_0013448.wav eval spoof bonafide
CON_E_0013449.wav eval spoof bonafide
CON_E_0013450.wav eval spoof bonafide
CON_E_0013451.wav eval spoof bonafide
CON_E_0013452.wav eval spoof bonafide
CON_E_0013453.wav eval bonafide bonafide
CON_E_0013454.wav eval bonafide bonafide
CON_E_0013455.wav eval bonafide bonafide
CON_E_0013456.wav eval spoof bonafide
CON_E_0013457.wav eval spoof spoof
CON_E_0013458.wav eval spoof bonafide
CON_E_0013459.wav eval spoof bonafide
CON_E_0013460.wav eval spoof bonafide
CON_E_0013461.wav eval spoof bonafide
CON_E_0013462.wav eval bonafide bonafide
CON_E_0013463.wav eval spoof bonafide
CON_E_0013464.wav eval spoof bonafide
CON_E_0013465.wav eval spoof spoof
CON_E_0013466.wav eval spoof bonafide
CON_E_0013467.wav eval spoof bonafide
CON_E_0013468.wav eval spoof spoof
CON_E_0013469.wav eval spoof bonafide
CON_E_0013470.wav eval spoof bonafide
CON_E_0013471.wav eval spoof bonafide
CON_E_0013472.wav eval spoof bonafide
CON_E_0013473.wav eval spoof spoof
CON_E_0013474.wav eval spoof bonafide
CON_E_0013475.wav eval spoof bonafide
CON_E_0013476.wav eval spoof bonafide
CON_E_0013477.wav eval spoof spoof
CON_E_0013478.wav eval spoof spoof
CON_E_0013479.wav eval spoof bonafide
CON_E_0013480.wav eval spoof bonafide
CON_E_0013481.wav eval spoof bonafide
CON_E_0013482.wav eval spoof spoof
CON_E_0013483.wav eval spoof spoof
CON_E_0013484.wav eval spoof bonafide
CON_E_0013485.wav eval spoof spoof
CON_E_0013486.wav eval spoof spoof
CON_E_0013487.wav eval spoof bonafide
CON_E_0013488.wav eval spoof bonafide
CON_E_0013489.wav eval spoof bonafide
CON_E_0013490.wav eval spoof bonafide
CON_E_0013491.wav eval spoof bonafide
CON_E_0013492.wav eval spoof bonafide
CON_E_0013493.wav eval spoof spoof
CON_E_0013494.wav eval spoof bonafide
CON_E_0013495.wav eval spoof bonafide
CON_E_0013496.wav eval spoof bonafide
CON_E_0013498.wav eval spoof bonafide
CON_E_0013499.wav eval spoof spoof
CON_E_0013500.wav eval spoof bonafide
CON_E_0013501.wav eval spoof bonafide
CON_E_0013503.wav eval spoof spoof
CON_E_0013504.wav eval spoof bonafide
CON_E_0013505.wav eval spoof bonafide
CON_E_0013506.wav eval spoof spoof
CON_E_0013508.wav eval spoof bonafide
CON_E_0013511.wav eval spoof bonafide
CON_E_0013512.wav eval spoof bonafide
CON_E_0013513.wav eval spoof bonafide
CON_E_0013514.wav eval spoof bonafide
CON_E_0013515.wav eval spoof spoof
CON_E_0013516.wav eval spoof spoof
CON_E_0013517.wav eval bonafide bonafide
CON_E_0013518.wav eval spoof spoof
CON_E_0013519.wav eval spoof bonafide
CON_E_0013520.wav eval spoof spoof
CON_E_0013521.wav eval spoof bonafide
CON_E_0013522.wav eval spoof bonafide
CON_E_0013523.wav eval spoof bonafide
CON_E_0013524.wav eval spoof bonafide
CON_E_0013525.wav eval spoof bonafide
CON_E_0013526.wav eval spoof spoof
CON_E_0013527.wav eval spoof spoof
CON_E_0013528.wav eval spoof bonafide
CON_E_0013529.wav eval spoof bonafide
CON_E_0013530.wav eval spoof bonafide
CON_E_0013531.wav eval spoof bonafide
CON_E_0013532.wav eval spoof spoof
CON_E_0013533.wav eval spoof bonafide
CON_E_0013534.wav eval spoof bonafide
CON_E_0013535.wav eval spoof spoof
CON_E_0013536.wav eval spoof bonafide
CON_E_0013537.wav eval spoof spoof
CON_E_0013538.wav eval spoof bonafide
CON_E_0013539.wav eval spoof spoof
CON_E_0013540.wav eval spoof bonafide
CON_E_0013541.wav eval spoof bonafide
CON_E_0013542.wav eval spoof bonafide
CON_E_0013543.wav eval spoof bonafide
CON_E_0013544.wav eval spoof spoof
CON_E_0013545.wav eval spoof spoof
CON_E_0013547.wav eval spoof spoof
CON_E_0013548.wav eval spoof bonafide
CON_E_0013549.wav eval spoof bonafide
CON_E_0013550.wav eval spoof bonafide
CON_E_0013551.wav eval spoof bonafide
CON_E_0013552.wav eval spoof bonafide
CON_E_0013553.wav eval spoof spoof
CON_E_0013554.wav eval spoof spoof
CON_E_0013555.wav eval spoof bonafide
CON_E_0013556.wav eval spoof bonafide
CON_E_0013557.wav eval spoof spoof
CON_E_0013558.wav eval spoof bonafide
CON_E_0013559.wav eval spoof spoof
CON_E_0013560.wav eval spoof bonafide
CON_E_0013561.wav eval bonafide bonafide
CON_E_0013562.wav eval bonafide bonafide
CON_E_0013563.wav eval spoof bonafide
CON_E_0013564.wav eval spoof spoof
CON_E_0013566.wav eval spoof bonafide
CON_E_0013567.wav eval spoof spoof
CON_E_0013568.wav eval bonafide bonafide
CON_E_0013569.wav eval spoof spoof
CON_E_0013570.wav eval spoof bonafide
CON_E_0013571.wav eval bonafide bonafide
CON_E_0013572.wav eval spoof bonafide
CON_E_0013573.wav eval spoof spoof
CON_E_0013575.wav eval spoof bonafide
CON_E_0013576.wav eval spoof bonafide
CON_E_0013577.wav eval bonafide bonafide
CON_E_0013578.wav eval spoof bonafide
CON_E_0013579.wav eval spoof bonafide
CON_E_0013580.wav eval spoof bonafide
CON_E_0013581.wav eval spoof spoof
CON_E_0013582.wav eval spoof bonafide
CON_E_0013583.wav eval spoof bonafide
CON_E_0013584.wav eval spoof bonafide
CON_E_0013585.wav eval spoof bonafide
CON_E_0013586.wav eval spoof bonafide
CON_E_0013587.wav eval spoof bonafide
CON_E_0013588.wav eval spoof bonafide
CON_E_0013589.wav eval spoof bonafide
CON_E_0013590.wav eval spoof bonafide
CON_E_0013591.wav eval spoof bonafide
CON_E_0013592.wav eval spoof bonafide
CON_E_0013593.wav eval spoof bonafide
CON_E_0013594.wav eval spoof bonafide
CON_E_0013595.wav eval spoof spoof
CON_E_0013596.wav eval spoof spoof
CON_E_0013597.wav eval spoof bonafide
CON_E_0013598.wav eval spoof spoof
CON_E_0013599.wav eval spoof spoof
CON_E_0013600.wav eval spoof bonafide
CON_E_0013601.wav eval spoof spoof
CON_E_0013602.wav eval spoof spoof
CON_E_0013603.wav eval spoof spoof
CON_E_0013604.wav eval spoof bonafide
CON_E_0013606.wav eval spoof bonafide
CON_E_0013607.wav eval spoof spoof
CON_E_0013608.wav eval bonafide bonafide
CON_E_0013609.wav eval spoof bonafide
CON_E_0013610.wav eval spoof bonafide
CON_E_0013611.wav eval spoof bonafide
CON_E_0013612.wav eval spoof spoof
CON_E_0013613.wav eval spoof bonafide
CON_E_0013614.wav eval spoof bonafide
CON_E_0013615.wav eval spoof spoof
CON_E_0013616.wav eval spoof bonafide
CON_E_0013617.wav eval spoof spoof
CON_E_0013618.wav eval bonafide bonafide
CON_E_0013619.wav eval spoof bonafide
CON_E_0013620.wav eval spoof bonafide
CON_E_0013621.wav eval spoof bonafide
CON_E_0013622.wav eval spoof bonafide
CON_E_0013623.wav eval spoof bonafide
CON_E_0013624.wav eval spoof bonafide
CON_E_0013625.wav eval spoof spoof
CON_E_0013626.wav eval spoof spoof
CON_E_0013627.wav eval spoof spoof
CON_E_0013628.wav eval spoof bonafide
CON_E_0013629.wav eval spoof spoof
CON_E_0013630.wav eval spoof bonafide
CON_E_0013631.wav eval spoof bonafide
CON_E_0013632.wav eval spoof spoof
CON_E_0013633.wav eval spoof bonafide
CON_E_0013634.wav eval spoof bonafide
CON_E_0013635.wav eval spoof bonafide
CON_E_0013636.wav eval spoof bonafide
CON_E_0013637.wav eval spoof bonafide
CON_E_0013638.wav eval spoof bonafide
CON_E_0013639.wav eval spoof spoof
CON_E_0013640.wav eval spoof bonafide
CON_E_0013641.wav eval spoof bonafide
CON_E_0013642.wav eval spoof bonafide
CON_E_0013643.wav eval spoof spoof
CON_E_0013644.wav eval spoof spoof
CON_E_0013645.wav eval spoof bonafide
CON_E_0013646.wav eval spoof bonafide
CON_E_0013647.wav eval spoof bonafide
CON_E_0013648.wav eval spoof bonafide
CON_E_0013649.wav eval spoof bonafide
CON_E_0013650.wav eval spoof spoof
CON_E_0013651.wav eval spoof bonafide
CON_E_0013652.wav eval bonafide bonafide
CON_E_0013653.wav eval spoof bonafide
CON_E_0013654.wav eval bonafide bonafide
CON_E_0013655.wav eval spoof bonafide
CON_E_0013656.wav eval spoof spoof
CON_E_0013657.wav eval spoof bonafide
CON_E_0013658.wav eval spoof bonafide
CON_E_0013659.wav eval spoof bonafide
CON_E_0013660.wav eval spoof spoof
CON_E_0013662.wav eval spoof bonafide
